date,Room Number,T_Occupancy,T_time,Camera1,Camera2,Camera3
09-04-2022,M1 Room,0,8:42:30,0,0,0
09-04-2022,M1 Room,1,8:44:33,0,1,0
09-04-2022,M1 Room,0,8:44:50,0,0,0
09-04-2022,M1 Room,1,8:46:09,0,1,0
09-04-2022,M1 Room,1,8:46:29,0,1,0
09-04-2022,M1 Room,1,8:46:39,0,1,0
09-04-2022,M1 Room,0,8:46:43,0,0,0
09-04-2022,M1 Room,1,8:46:49,0,1,0
09-04-2022,M1 Room,1,8:47:09,0,1,0
09-04-2022,M1 Room,1,8:47:42,0,1,0
09-04-2022,M1 Room,1,8:48:04,0,1,0
09-04-2022,M1 Room,1,8:48:06,0,1,0
09-04-2022,M1 Room,1,8:49:01,0,1,0
09-04-2022,M1 Room,2,8:49:08,0,2,0
09-04-2022,M1 Room,1,8:51:38,0,1,0
09-04-2022,M1 Room,2,8:51:52,0,2,0
09-04-2022,M1 Room,1,8:52:19,0,1,0
09-04-2022,M1 Room,0,8:52:29,0,0,0
09-04-2022,M1 Room,1,8:53:05,0,1,0
09-04-2022,M1 Room,1,8:53:13,0,1,0
09-04-2022,M1 Room,2,8:53:17,0,2,0
09-04-2022,M1 Room,1,8:53:20,0,1,0
09-04-2022,M1 Room,0,8:53:44,0,0,0
09-04-2022,M1 Room,2,8:55:12,1,1,0
09-04-2022,M1 Room,0,8:55:24,0,0,0
09-04-2022,M1 Room,1,8:56:22,0,1,0
09-04-2022,M1 Room,2,8:56:23,0,2,0
09-04-2022,M1 Room,1,8:57:57,0,1,0
09-04-2022,M1 Room,1,8:58:04,0,1,0
09-04-2022,M1 Room,1,8:58:15,0,1,0
09-04-2022,M1 Room,1,8:58:23,0,1,0
09-04-2022,M1 Room,1,8:58:30,0,1,0
09-04-2022,M1 Room,1,8:58:43,1,0,0
09-04-2022,M1 Room,1,8:59:21,0,1,0
09-04-2022,M1 Room,1,8:59:27,0,1,0
09-04-2022,M1 Room,1,8:59:39,0,1,0
09-04-2022,M1 Room,1,8:59:51,0,1,0
09-04-2022,M1 Room,1,9:06:31,0,1,0
09-04-2022,M1 Room,2,9:06:55,1,1,0
09-04-2022,M1 Room,1,9:09:27,0,1,0
09-04-2022,M1 Room,1,9:09:44,0,1,0
09-04-2022,M1 Room,1,9:09:56,0,1,0
09-04-2022,M1 Room,3,9:10:03,1,2,0
09-04-2022,M1 Room,2,9:10:16,1,1,0
09-04-2022,M1 Room,1,9:10:20,0,1,0
09-04-2022,M1 Room,2,9:10:38,1,1,0
09-04-2022,M1 Room,1,9:10:47,0,1,0
09-04-2022,M1 Room,1,9:10:53,0,1,0
09-04-2022,M1 Room,1,9:11:08,0,1,0
09-04-2022,M1 Room,1,9:11:35,0,1,0
09-04-2022,M1 Room,1,9:11:52,0,1,0
09-04-2022,M1 Room,1,9:15:15,0,1,0
09-04-2022,M1 Room,1,9:15:21,0,1,0
09-04-2022,M1 Room,1,9:15:57,0,1,0
09-04-2022,M1 Room,2,9:16:10,0,2,0
09-04-2022,M1 Room,1,9:16:25,0,1,0
09-04-2022,M1 Room,1,9:16:39,0,1,0
09-04-2022,M1 Room,1,9:16:45,0,1,0
09-04-2022,M1 Room,1,9:16:55,1,0,0
09-04-2022,M1 Room,1,9:17:51,0,1,0
09-04-2022,M1 Room,1,9:17:52,0,1,0
09-04-2022,M1 Room,1,9:18:17,0,1,0
09-04-2022,M1 Room,1,9:18:28,0,1,0
09-04-2022,M1 Room,2,9:18:40,1,1,0
09-04-2022,M1 Room,2,9:18:53,1,1,0
09-04-2022,M1 Room,3,9:18:55,0,3,0
09-04-2022,M1 Room,1,9:25:05,0,1,0
09-04-2022,M1 Room,1,9:25:51,1,0,0
09-04-2022,M1 Room,1,9:53:36,0,1,0
09-04-2022,M1 Room,0,9:53:52,0,0,0
09-04-2022,M1 Room,2,17:52:58,0,2,0
09-04-2022,M1 Room,1,17:53:06,0,1,0
11-04-2022,M1 Room,2,9:30:37,0,2,0
11-04-2022,M1 Room,3,9:30:48,1,2,0
11-04-2022,M1 Room,2,9:37:00,0,2,0
11-04-2022,M1 Room,1,9:37:04,0,1,0
11-04-2022,M1 Room,6,9:54:46,3,3,0
11-04-2022,M1 Room,6,9:54:49,3,3,0
11-04-2022,M1 Room,6,9:54:56,3,3,0
11-04-2022,M1 Room,3,10:02:27,1,2,0
11-04-2022,M1 Room,2,10:02:34,1,1,0
11-04-2022,M1 Room,1,8:33:38,0,1,0
11-04-2022,M1 Room,1,8:33:47,0,1,0
11-04-2022,M1 Room,2,8:52:39,0,2,0
11-04-2022,M1 Room,1,8:52:47,0,1,0
12-04-2022,M1 Room,6,12:33:33,2,2,2
12-04-2022,M1 Room,4,12:34:52,2,1,1
12-04-2022,M1 Room,4,13:00:33,1,2,1
12-04-2022,M1 Room,2,13:01:24,1,1,0
12-04-2022,M1 Room,4,15:23:49,1,2,1
12-04-2022,M1 Room,3,15:24:48,0,2,1
12-04-2022,M1 Room,3,15:25:14,1,1,1
12-04-2022,M1 Room,3,15:26:05,1,2,0
12-04-2022,M1 Room,5,15:28:00,1,2,2
12-04-2022,M1 Room,4,15:28:16,2,1,1
12-04-2022,M1 Room,2,15:28:58,1,1,0
12-04-2022,M1 Room,3,15:36:32,0,2,1
12-04-2022,M1 Room,4,15:37:07,1,3,0
12-04-2022,M1 Room,4,15:38:04,0,3,1
12-04-2022,M1 Room,3,15:38:27,0,2,1
12-04-2022,M1 Room,2,15:38:42,0,2,0
12-04-2022,M1 Room,2,15:54:50,0,1,1
12-04-2022,M1 Room,2,15:55:04,1,1,0
12-04-2022,M1 Room,4,16:01:02,1,2,1
12-04-2022,M1 Room,3,16:01:27,1,2,0
12-04-2022,M1 Room,3,16:02:25,1,1,1
12-04-2022,M1 Room,4,16:03:07,2,2,0
12-04-2022,M1 Room,5,16:04:39,2,2,1
12-04-2022,M1 Room,3,16:04:56,1,2,0
12-04-2022,M1 Room,4,16:09:02,2,1,1
12-04-2022,M1 Room,3,16:09:12,2,1,0
12-04-2022,M1 Room,4,17:09:02,2,1,1
12-04-2022,M1 Room,3,17:09:15,2,1,0
12-04-2022,M1 Room,2,17:57:28,1,0,1
12-04-2022,M1 Room,2,17:57:57,2,0,0
12-04-2022,M1 Room,4,18:20:52,2,1,1
12-04-2022,M1 Room,2,18:21:42,0,2,0
12-04-2022,M1 Room,3,19:25:53,1,1,1
12-04-2022,M1 Room,2,19:26:03,1,1,0
12-04-2022,M1 Room,1,9:41:14,0,1,0
12-04-2022,M1 Room,1,9:41:16,1,0,0
12-04-2022,M1 Room,2,9:46:31,0,2,0
12-04-2022,M1 Room,5,9:51:23,2,2,1
12-04-2022,M1 Room,1,12:51:23,0,1,0
12-04-2022,M1 Room,1,12:51:28,1,0,0
12-04-2022,M1 Room,1,12:51:29,0,1,0
12-04-2022,M1 Room,1,12:51:47,1,0,0
12-04-2022,M1 Room,3,12:52:12,0,3,0
12-04-2022,M1 Room,2,12:52:41,0,2,0
12-04-2022,M1 Room,2,12:52:47,0,2,0
12-04-2022,M1 Room,5,12:52:48,2,1,2
12-04-2022,M1 Room,2,12:52:52,0,2,0
12-04-2022,M1 Room,2,12:52:58,0,2,0
12-04-2022,M1 Room,2,12:53:02,0,2,0
12-04-2022,M1 Room,1,12:53:28,0,1,0
12-04-2022,M1 Room,2,12:53:44,0,2,0
12-04-2022,M1 Room,5,12:53:46,1,2,2
12-04-2022,M1 Room,2,12:54:08,0,2,0
12-04-2022,M1 Room,5,12:54:27,1,2,2
12-04-2022,M1 Room,2,12:56:04,0,2,0
12-04-2022,M1 Room,2,12:56:10,0,2,0
12-04-2022,M1 Room,1,12:56:17,0,1,0
12-04-2022,M1 Room,1,12:56:32,0,1,0
12-04-2022,M1 Room,2,12:56:42,0,2,0
12-04-2022,M1 Room,2,12:56:45,0,2,0
12-04-2022,M1 Room,1,12:56:52,0,1,0
12-04-2022,M1 Room,2,12:57:00,0,2,0
12-04-2022,M1 Room,0,12:57:12,0,0,0
12-04-2022,M1 Room,1,12:58:43,0,1,0
12-04-2022,M1 Room,0,12:58:50,0,0,0
12-04-2022,M1 Room,2,12:59:08,0,2,0
12-04-2022,M1 Room,2,12:59:12,0,2,0
12-04-2022,M1 Room,5,12:59:16,2,1,2
12-04-2022,M1 Room,1,12:59:42,0,1,0
12-04-2022,M1 Room,4,12:59:49,2,2,0
12-04-2022,M1 Room,4,15:10:33,2,1,1
12-04-2022,M1 Room,3,15:10:46,1,1,1
12-04-2022,M1 Room,2,15:10:55,1,1,0
12-04-2022,M1 Room,3,15:24:48,0,2,1
12-04-2022,M1 Room,3,15:25:14,1,1,1
12-04-2022,M1 Room,1,19:53:20,0,1,0
12-04-2022,M1 Room,2,19:53:27,0,2,0
13-04-2022,M1 Room,3,12:51:51,1,1,1
13-04-2022,M1 Room,1,12:55:53,0,1,0
13-04-2022,M1 Room,2,20:57:19,1,0,1
13-04-2022,M1 Room,1,20:57:25,1,0,0
14-04-2022,M1 Room,4,18:21:49,1,1,2
14-04-2022,M1 Room,4,18:22:08,1,1,2
14-04-2022,M1 Room,2,18:24:55,0,2,0
14-04-2022,M1 Room,2,18:24:59,0,2,0
14-04-2022,M1 Room,3,18:25:09,1,1,1
14-04-2022,M1 Room,2,18:25:34,0,2,0
14-04-2022,M1 Room,2,18:25:37,0,2,0
14-04-2022,M1 Room,2,18:25:46,0,2,0
14-04-2022,M1 Room,4,18:26:11,2,2,0
14-04-2022,M1 Room,1,0:01:46,0,1,0
14-04-2022,M1 Room,1,0:01:51,0,1,0
14-04-2022,M1 Room,1,0:02:14,0,1,0
14-04-2022,M1 Room,1,0:02:27,0,1,0
15-04-2022,M1 Room,2,23:16:05,0,2,0
15-04-2022,M1 Room,1,23:16:14,0,1,0
16-04-2022,M1 Room,2,4:37:22,0,2,0
16-04-2022,M1 Room,2,4:37:28,0,2,0
16-04-2022,M1 Room,2,4:37:32,0,2,0
16-04-2022,M1 Room,2,4:39:26,0,2,0
16-04-2022,M1 Room,2,4:39:50,0,2,0
16-04-2022,M1 Room,2,4:40:04,0,2,0
16-04-2022,M1 Room,2,4:40:12,0,2,0
16-04-2022,M1 Room,2,4:40:35,0,2,0
16-04-2022,M1 Room,2,4:41:12,0,2,0
16-04-2022,M1 Room,2,4:41:22,0,2,0
16-04-2022,M1 Room,2,4:41:30,0,2,0
16-04-2022,M1 Room,2,4:41:55,0,2,0
16-04-2022,M1 Room,2,4:42:03,0,2,0
16-04-2022,M1 Room,2,4:43:59,0,2,0
16-04-2022,M1 Room,2,4:44:07,0,2,0
16-04-2022,M1 Room,2,4:44:13,0,2,0
16-04-2022,M1 Room,1,4:44:32,0,1,0
16-04-2022,M1 Room,2,4:46:00,0,2,0
16-04-2022,M1 Room,2,4:46:10,0,2,0
16-04-2022,M1 Room,1,4:48:52,0,1,0
16-04-2022,M1 Room,1,4:48:58,0,1,0
16-04-2022,M1 Room,2,5:00:40,0,2,0
16-04-2022,M1 Room,2,5:00:51,0,2,0
16-04-2022,M1 Room,2,5:01:50,0,2,0
16-04-2022,M1 Room,2,5:02:19,0,2,0
16-04-2022,M1 Room,3,5:02:38,1,2,0
16-04-2022,M1 Room,1,5:02:59,0,1,0
16-04-2022,M1 Room,2,5:03:02,0,2,0
16-04-2022,M1 Room,2,5:03:32,0,2,0
16-04-2022,M1 Room,2,5:04:02,0,2,0
16-04-2022,M1 Room,2,5:04:31,0,2,0
16-04-2022,M1 Room,2,5:04:45,0,2,0
16-04-2022,M1 Room,2,5:04:57,0,2,0
16-04-2022,M1 Room,2,5:05:00,0,2,0
16-04-2022,M1 Room,2,5:05:05,0,2,0
16-04-2022,M1 Room,2,5:05:14,0,2,0
16-04-2022,M1 Room,2,5:07:58,0,2,0
16-04-2022,M1 Room,3,5:08:15,0,3,0
16-04-2022,M1 Room,3,5:08:19,0,3,0
16-04-2022,M1 Room,3,5:08:25,0,3,0
16-04-2022,M1 Room,1,5:08:31,0,1,0
16-04-2022,M1 Room,3,5:13:45,0,3,0
16-04-2022,M1 Room,3,5:13:50,0,3,0
16-04-2022,M1 Room,3,5:13:54,0,3,0
16-04-2022,M1 Room,3,5:14:11,0,3,0
16-04-2022,M1 Room,3,5:14:18,0,3,0
16-04-2022,M1 Room,2,5:14:23,0,2,0
16-04-2022,M1 Room,1,5:23:02,0,1,0
16-04-2022,M1 Room,1,5:23:09,0,1,0
16-04-2022,M1 Room,1,5:23:14,0,1,0
16-04-2022,M1 Room,3,5:35:06,0,3,0
16-04-2022,M1 Room,3,5:35:09,0,3,0
16-04-2022,M1 Room,1,5:35:18,0,1,0
16-04-2022,M1 Room,3,5:35:23,0,3,0
16-04-2022,M1 Room,1,5:35:35,0,1,0
16-04-2022,M1 Room,2,5:36:08,0,2,0
16-04-2022,M1 Room,2,5:36:12,0,2,0
16-04-2022,M1 Room,3,5:43:43,0,3,0
16-04-2022,M1 Room,2,5:44:03,0,2,0
16-04-2022,M1 Room,2,5:54:43,0,2,0
16-04-2022,M1 Room,2,5:54:49,0,2,0
16-04-2022,M1 Room,1,5:54:53,0,1,0
16-04-2022,M1 Room,4,6:14:22,1,3,0
16-04-2022,M1 Room,3,6:14:32,1,2,0
16-04-2022,M1 Room,2,7:57:36,0,2,0
16-04-2022,M1 Room,1,7:57:45,0,1,0
16-04-2022,M1 Room,2,7:59:52,0,2,0
16-04-2022,M1 Room,1,7:59:56,0,1,0
16-04-2022,M1 Room,1,9:21:43,0,1,0
16-04-2022,M1 Room,1,9:21:51,0,1,0
16-04-2022,M1 Room,2,9:59:06,0,2,0
16-04-2022,M1 Room,2,9:59:14,0,2,0
16-04-2022,M1 Room,1,2:55:23,0,1,0
16-04-2022,M1 Room,1,2:55:33,0,1,0
16-04-2022,M1 Room,2,3:15:15,0,2,0
16-04-2022,M1 Room,1,3:15:18,0,1,0
16-04-2022,M1 Room,2,3:16:05,0,2,0
16-04-2022,M1 Room,1,3:16:11,0,1,0
16-04-2022,M1 Room,2,3:44:06,0,2,0
16-04-2022,M1 Room,2,3:44:36,0,2,0
16-04-2022,M1 Room,3,3:45:50,0,3,0
16-04-2022,M1 Room,2,3:45:54,0,2,0
16-04-2022,M1 Room,2,3:59:42,0,2,0
16-04-2022,M1 Room,2,3:59:44,0,2,0
16-04-2022,M1 Room,2,3:59:58,0,2,0
16-04-2022,M1 Room,3,4:11:25,0,3,0
16-04-2022,M1 Room,1,4:11:39,0,1,0
16-04-2022,M1 Room,1,4:23:37,0,1,0
16-04-2022,M1 Room,1,4:23:47,0,1,0
16-04-2022,M1 Room,1,4:23:58,0,1,0
16-04-2022,M1 Room,1,4:24:55,0,1,0
16-04-2022,M1 Room,1,4:25:03,0,1,0
16-04-2022,M1 Room,1,4:25:14,0,1,0
16-04-2022,M1 Room,3,8:47:13,1,2,0
16-04-2022,M1 Room,1,8:47:24,0,1,0
16-04-2022,M1 Room,1,8:47:40,0,1,0
16-04-2022,M1 Room,2,8:47:45,0,2,0
16-04-2022,M1 Room,1,8:48:02,0,1,0
16-04-2022,M1 Room,1,8:48:06,0,1,0
16-04-2022,M1 Room,1,8:48:25,0,1,0
16-04-2022,M1 Room,2,8:54:50,0,2,0
16-04-2022,M1 Room,1,8:55:06,0,1,0
16-04-2022,M1 Room,2,9:00:59,0,2,0
16-04-2022,M1 Room,1,9:01:10,0,1,0
16-04-2022,M1 Room,1,9:02:15,0,1,0
16-04-2022,M1 Room,0,9:02:25,0,0,0
16-04-2022,M1 Room,1,9:55:15,0,1,0
16-04-2022,M1 Room,0,9:55:22,0,0,0
16-04-2022,M1 Room,5,10:49:33,2,3,0
16-04-2022,M1 Room,2,10:49:49,1,1,0
18-04-2022,M1 Room,3,10:04:54,0,2,1
18-04-2022,M1 Room,3,10:12:50,1,0,2
18-04-2022,M1 Room,3,10:16:17,1,0,2
18-04-2022,M1 Room,5,10:16:31,2,0,3
18-04-2022,M1 Room,1,10:16:32,0,1,0
18-04-2022,M1 Room,7,10:18:26,1,4,2
18-04-2022,M1 Room,1,10:21:15,0,1,0
18-04-2022,M1 Room,5,10:38:20,0,2,3
18-04-2022,M1 Room,5,10:38:32,0,2,3
18-04-2022,M1 Room,5,10:38:40,0,2,3
18-04-2022,M1 Room,6,10:41:35,0,3,3
18-04-2022,M1 Room,1,10:41:53,0,1,0
18-04-2022,M1 Room,6,10:43:07,1,3,2
18-04-2022,M1 Room,2,10:43:09,0,2,0
18-04-2022,M1 Room,6,12:16:57,2,3,1
18-04-2022,M1 Room,1,12:17:00,1,0,0
18-04-2022,M1 Room,5,12:27:25,0,3,2
18-04-2022,M1 Room,0,12:27:33,0,0,0
18-04-2022,M1 Room,3,12:28:34,0,2,1
18-04-2022,M1 Room,1,12:28:47,1,0,0
18-04-2022,M1 Room,3,17:27:10,1,1,1
18-04-2022,M1 Room,1,17:28:30,0,1,0
18-04-2022,M1 Room,3,17:35:05,0,2,1
18-04-2022,M1 Room,1,17:35:19,0,1,0
18-04-2022,M1 Room,2,17:35:24,0,1,1
18-04-2022,M1 Room,3,17:35:29,1,1,1
18-04-2022,M1 Room,0,21:43:09,0,0,0
18-04-2022,M1 Room,1,22:18:51,0,0,1
18-04-2022,M1 Room,2,22:19:14,1,1,0
18-04-2022,M1 Room,1,22:19:59,0,0,1
18-04-2022,M1 Room,0,22:20:13,0,0,0
18-04-2022,M1 Room,1,22:48:07,0,0,1
18-04-2022,M1 Room,0,22:49:09,0,0,0
18-04-2022,M1 Room,1,22:52:16,0,0,1
18-04-2022,M1 Room,1,22:52:32,0,0,1
18-04-2022,M1 Room,0,22:53:25,0,0,0
18-04-2022,M1 Room,2,23:03:38,0,1,1
18-04-2022,M1 Room,1,23:04:28,0,1,0
18-04-2022,M1 Room,3,23:16:20,0,2,1
18-04-2022,M1 Room,1,23:16:36,0,1,0
18-04-2022,M1 Room,1,23:22:17,0,0,1
18-04-2022,M1 Room,0,23:22:55,0,0,0
18-04-2022,M1 Room,2,23:34:57,0,1,1
18-04-2022,M1 Room,3,23:35:42,0,3,0
18-04-2022,M1 Room,1,23:36:41,0,1,0
18-04-2022,M1 Room,1,23:36:47,0,1,0
19-04-2022,M1 Room,2,0:17:28,0,1,1
19-04-2022,M1 Room,2,0:17:52,0,2,0
19-04-2022,M1 Room,1,0:24:04,1,0,0
19-04-2022,M1 Room,0,0:24:27,0,0,0
19-04-2022,M1 Room,1,1:37:45,1,0,0
19-04-2022,M1 Room,1,1:38:36,0,0,1
19-04-2022,M1 Room,1,1:38:45,0,0,1
19-04-2022,M1 Room,1,1:39:05,0,0,1
19-04-2022,M1 Room,1,1:39:15,0,0,1
19-04-2022,M1 Room,3,1:39:45,2,1,0
19-04-2022,M1 Room,2,1:42:13,2,0,0
19-04-2022,M1 Room,2,1:42:21,2,0,0
19-04-2022,M1 Room,2,1:42:33,2,0,0
19-04-2022,M1 Room,2,1:42:45,2,0,0
19-04-2022,M1 Room,1,9:18:30,0,1,0
19-04-2022,M1 Room,1,9:18:42,0,1,0
19-04-2022,M1 Room,1,9:18:50,0,1,0
19-04-2022,M1 Room,1,9:18:58,0,1,0
19-04-2022,M1 Room,1,9:19:26,0,1,0
19-04-2022,M1 Room,1,9:19:34,0,1,0
19-04-2022,M1 Room,0,9:20:08,0,0,0
19-04-2022,M1 Room,2,9:39:57,2,0,0
19-04-2022,M1 Room,3,9:41:48,3,0,0
19-04-2022,M1 Room,2,9:42:34,2,0,0
19-04-2022,M1 Room,3,9:42:43,3,0,0
19-04-2022,M1 Room,0,9:43:03,0,0,0
19-04-2022,M1 Room,4,9:48:07,4,0,0
19-04-2022,M1 Room,0,9:48:27,0,0,0
19-04-2022,M1 Room,1,9:49:30,0,1,0
19-04-2022,M1 Room,0,9:49:33,0,0,0
19-04-2022,M1 Room,3,9:52:03,2,1,0
19-04-2022,M1 Room,0,9:52:41,0,0,0
19-04-2022,M1 Room,1,9:53:05,0,1,0
19-04-2022,M1 Room,0,9:53:12,0,0,0
19-04-2022,M1 Room,1,9:53:30,0,1,0
19-04-2022,M1 Room,0,9:53:38,0,0,0
19-04-2022,M1 Room,4,10:41:19,3,0,1
19-04-2022,M1 Room,3,10:42:02,1,0,2
19-04-2022,M1 Room,2,10:43:16,2,0,0
19-04-2022,M1 Room,3,10:52:31,2,0,1
19-04-2022,M1 Room,3,10:52:47,2,0,1
19-04-2022,M1 Room,3,10:53:08,3,0,0
19-04-2022,M1 Room,2,10:53:14,2,0,0
19-04-2022,M1 Room,0,10:55:06,0,0,0
19-04-2022,M1 Room,4,10:56:41,2,2,0
19-04-2022,M1 Room,0,11:37:17,0,0,0
19-04-2022,M1 Room,7,11:49:41,4,3,0
19-04-2022,M1 Room,6,11:50:33,3,3,0
19-04-2022,M1 Room,6,11:50:50,4,2,0
19-04-2022,M1 Room,6,11:50:58,3,3,0
19-04-2022,M1 Room,6,11:52:36,5,1,0
19-04-2022,M1 Room,0,11:54:35,0,0,0
19-04-2022,M1 Room,6,11:54:53,3,2,1
19-04-2022,M1 Room,7,11:57:44,2,5,0
19-04-2022,M1 Room,6,12:03:55,5,1,0
19-04-2022,M1 Room,0,12:04:57,0,0,0
19-04-2022,M1 Room,6,12:06:33,3,2,1
19-04-2022,M1 Room,6,12:07:26,2,3,1
19-04-2022,M1 Room,6,12:09:46,2,4,0
19-04-2022,M1 Room,1,14:50:54,0,1,0
19-04-2022,M1 Room,0,14:51:00,0,0,0
20-04-2022,M1 Room,1,9:22:53,0,1,0
20-04-2022,M1 Room,0,9:22:58,0,0,0
20-04-2022,M1 Room,1,9:47:38,0,1,0
20-04-2022,M1 Room,0,9:47:43,0,0,0
20-04-2022,M1 Room,1,17:45:04,0,1,0
20-04-2022,M1 Room,1,17:45:06,0,0,1
20-04-2022,M1 Room,4,17:55:46,1,3,0
20-04-2022,M1 Room,2,17:56:37,0,2,0
20-04-2022,M1 Room,2,17:56:42,0,2,0
20-04-2022,M1 Room,2,17:56:57,0,2,0
20-04-2022,M1 Room,2,17:57:16,0,2,0
20-04-2022,M1 Room,2,17:58:05,0,2,0
20-04-2022,M1 Room,2,17:58:09,0,2,0
20-04-2022,M1 Room,2,17:58:28,0,2,0
20-04-2022,M1 Room,2,17:58:49,0,2,0
20-04-2022,M1 Room,1,17:59:01,0,0,1
20-04-2022,M1 Room,2,18:17:32,0,2,0
20-04-2022,M1 Room,2,18:17:47,0,2,0
20-04-2022,M1 Room,5,18:46:35,1,4,0
20-04-2022,M1 Room,2,18:46:40,2,0,0
20-04-2022,M1 Room,1,23:14:44,0,1,0
20-04-2022,M1 Room,1,23:15:16,0,1,0
20-04-2022,M1 Room,1,23:15:34,0,1,0
20-04-2022,M1 Room,1,23:16:38,0,1,0
20-04-2022,M1 Room,1,23:17:04,0,1,0
20-04-2022,M1 Room,1,23:17:22,0,1,0
20-04-2022,M1 Room,1,23:17:43,0,1,0
20-04-2022,M1 Room,1,23:19:02,0,1,0
20-04-2022,M1 Room,1,23:19:33,0,1,0
20-04-2022,M1 Room,1,23:21:31,0,1,0
20-04-2022,M1 Room,1,23:21:47,0,1,0
